Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	ubiquitin-like protein transferase activity	rdfs:label	ubiquitin-like protein transferase activity
ERROR	multiple_labels	definition	rdfs:label	definition
ERROR	multiple_labels	definition	rdfs:label	definition@en
ERROR	multiple_labels	term replaced by	rdfs:label	term replaced by
ERROR	multiple_labels	term replaced by	rdfs:label	term replaced by@en
ERROR	multiple_labels	inheres in	rdfs:label	inheres in@en
ERROR	multiple_labels	inheres in	rdfs:label	inheres_in
ERROR	multiple_labels	bearer of	rdfs:label	bearer of
ERROR	multiple_labels	bearer of	rdfs:label	bearer of@en
ERROR	multiple_labels	participates in	rdfs:label	participates in
ERROR	multiple_labels	participates in	rdfs:label	participates in@en
ERROR	multiple_labels	participates in	rdfs:label	participates_in
ERROR	multiple_labels	location_of	rdfs:label	location of@en
ERROR	multiple_labels	location_of	rdfs:label	location_of
ERROR	multiple_labels	contains	rdfs:label	contains
ERROR	multiple_labels	contains	rdfs:label	contains@en
ERROR	multiple_labels	located in	rdfs:label	located in
ERROR	multiple_labels	located in	rdfs:label	located in@en
ERROR	multiple_labels	located in	rdfs:label	located_in
ERROR	multiple_labels	immediately preceded by	rdfs:label	immediately preceded by@en
ERROR	multiple_labels	immediately preceded by	rdfs:label	immediately_preceded_by
ERROR	multiple_labels	happens during	rdfs:label	happens during
ERROR	multiple_labels	happens during	rdfs:label	happens during@en
ERROR	multiple_labels	ends_during	rdfs:label	ends during@en
ERROR	multiple_labels	ends_during	rdfs:label	ends_during
ERROR	multiple_labels	only_in_taxon	rdfs:label	only in taxon
ERROR	multiple_labels	only_in_taxon	rdfs:label	only_in_taxon
ERROR	multiple_labels	has component	rdfs:label	has component
ERROR	multiple_labels	has component	rdfs:label	has component@en
ERROR	multiple_labels	has component	rdfs:label	has_component
ERROR	multiple_labels	regulates	rdfs:label	regulates
ERROR	multiple_labels	regulates	rdfs:label	regulates@en
ERROR	multiple_labels	negatively regulates	rdfs:label	negatively regulates
ERROR	multiple_labels	negatively regulates	rdfs:label	negatively regulates@en
ERROR	multiple_labels	positively regulates	rdfs:label	positively regulates
ERROR	multiple_labels	positively regulates	rdfs:label	positively regulates@en
ERROR	multiple_labels	capable_of	rdfs:label	capable of
ERROR	multiple_labels	capable_of	rdfs:label	capable of@en
ERROR	multiple_labels	capable_of	rdfs:label	capable_of
ERROR	multiple_labels	capable of part of	rdfs:label	capable of part of
ERROR	multiple_labels	capable of part of	rdfs:label	capable of part of@en
ERROR	multiple_labels	inheres in part of	rdfs:label	inheres in part of
ERROR	multiple_labels	inheres in part of	rdfs:label	inheres in part of@en
ERROR	multiple_labels	functionally related to	rdfs:label	functionally related to
ERROR	multiple_labels	functionally related to	rdfs:label	functionally related to@en
ERROR	multiple_labels	part of structure that is capable of	rdfs:label	part of structure that is capable of
ERROR	multiple_labels	part of structure that is capable of	rdfs:label	part of structure that is capable of@en
ERROR	multiple_labels	output of	rdfs:label	output of@en
ERROR	multiple_labels	output of	rdfs:label	output_of
ERROR	multiple_labels	qualifier	rdfs:label	has modifier
ERROR	multiple_labels	qualifier	rdfs:label	qualifier
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x y) (if (and (Continuant x) (exists (t) (continuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [009-002] >
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x y) (if (and (Continuant x) (exists (t) (hasContinuantPartOfAt y x t))) (Continuant y))) // axiom label in BFO2 CLIF: [126-001] >
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x) (if (Continuant x) (Entity x))) // axiom label in BFO2 CLIF: [008-002] >
WARN	annotation_whitespace	continuant	IAO:0000602	<(forall (x) (if (Material Entity x) (exists (t) (and (TemporalRegion t) (existsAt x t))))) // axiom label in BFO2 CLIF: [011-002] >
WARN	annotation_whitespace	occurrent	IAO:0000602	<(forall (x) (if (Occurrent x) (exists (r) (and (SpatioTemporalRegion r) (occupiesSpatioTemporalRegion x r))))) // axiom label in BFO2 CLIF: [108-001] >
WARN	annotation_whitespace	occurrent	IAO:0000602	<(forall (x) (iff (Occurrent x) (and (Entity x) (exists (y) (temporalPartOf y x))))) // axiom label in BFO2 CLIF: [079-001] >
WARN	annotation_whitespace	independent continuant	IAO:0000602	<(forall (x t) (if (IndependentContinuant x) (exists (r) (and (SpatialRegion r) (locatedInAt x r t))))) // axiom label in BFO2 CLIF: [134-001] >
WARN	annotation_whitespace	independent continuant	IAO:0000602	<(forall (x t) (if (and (IndependentContinuant x) (existsAt x t)) (exists (y) (and (Entity y) (specificallyDependsOnAt y x t))))) // axiom label in BFO2 CLIF: [018-002] >
WARN	annotation_whitespace	independent continuant	IAO:0000602	<(iff (IndependentContinuant a) (and (Continuant a) (not (exists (b t) (specificallyDependsOnAt a b t))))) // axiom label in BFO2 CLIF: [017-002] >
WARN	annotation_whitespace	spatial region	IAO:0000602	<(forall (x y t) (if (and (SpatialRegion x) (continuantPartOfAt y x t)) (SpatialRegion y))) // axiom label in BFO2 CLIF: [036-001] >
WARN	annotation_whitespace	spatial region	IAO:0000602	<(forall (x) (if (SpatialRegion x) (Continuant x))) // axiom label in BFO2 CLIF: [035-001] >
WARN	annotation_whitespace	quality	IAO:0000602	<(forall (x) (if (Quality x) (SpecificallyDependentContinuant x))) // axiom label in BFO2 CLIF: [055-001] >
WARN	annotation_whitespace	quality	IAO:0000602	<(forall (x) (if (exists (t) (and (existsAt x t) (Quality x))) (forall (t_1) (if (existsAt x t_1) (Quality x))))) // axiom label in BFO2 CLIF: [105-001] >
WARN	annotation_whitespace	specifically dependent continuant	IAO:0000602	<(iff (SpecificallyDependentContinuant a) (and (Continuant a) (forall (t) (if (existsAt a t) (exists (b) (and (IndependentContinuant b) (not (SpatialRegion b)) (specificallyDependsOnAt a b t))))))) // axiom label in BFO2 CLIF: [050-003] >
WARN	annotation_whitespace	generically dependent continuant	IAO:0000602	<(iff (GenericallyDependentContinuant a) (and (Continuant a) (exists (b t) (genericallyDependsOnAt a b t)))) // axiom label in BFO2 CLIF: [074-001] >
WARN	annotation_whitespace	definition	editor note	<2012-04-05: Barry SmithThe official OBI definition, explaining the meaning of a class or property: 'Shall be Aristotelian, formalized and normalized. Can be augmented with colloquial definitions' is terrible.Can you fix to something like:A statement of necessary and sufficient conditions explaining the meaning of an expression referring to a class or property.Alan RuttenbergYour proposed definition is a reasonable candidate, except that it is very common that necessary and sufficient conditions are not given. Mostly they are necessary, occasionally they are necessary and sufficient or just sufficient. Often they use terms that are not themselves defined and so they effectively can't be evaluated by those criteria. On the specifics of the proposed definition:We don't have definitions of 'meaning' or 'expression' or 'property'. For 'reference' in the intended sense I think we use the term 'denotation'. For 'expression', I think we you mean symbol, or identifier. For 'meaning' it differs for class and property. For class we want documentation that let's the intended reader determine whether an entity is instance of the class, or not. For property we want documentation that let's the intended reader determine, given a pair of potential relata, whether the assertion that the relation holds is true. The 'intended reader' part suggests that we also specify who, we expect, would be able to understand the definition, and also generalizes over human and computer reader to include textual and logical definition. Personally, I am more comfortable weakening definition to documentation, with instructions as to what is desirable. We also have the outstanding issue of how to aim different definitions to different audiences. A clinical audience reading chebi wants a different sort of definition documentation/definition from a chemistry trained audience, and similarly there is a need for a definition that is adequate for an ontologist to work with. @en>
WARN	annotation_whitespace	centrally registered identifier registry	IAO:0000112	PubMed is a CRID registry. It has a dataset of PubMed identifiers associated with journal articles. @en
WARN	annotation_whitespace	contained in	editor note	<Intended meaning:domain: material entityrange: spatial region or site (immaterial continuant) @en>
WARN	annotation_whitespace	ends_during	rdfs:comment	<X ends_during Y iff: ((start(Y) before_or_simultaneous_with end(X)) AND end(X) before_or_simultaneous_with end(Y). @en>
WARN	annotation_whitespace	capable_of	definition	A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. 
WARN	duplicate_exact_synonym	decreased cell wall alpha-glucan level	has_exact_synonym	reduced cell wall alpha-glucan level
WARN	duplicate_exact_synonym	decreased ascospore wall alpha-glucan level	has_exact_synonym	reduced cell wall alpha-glucan level
WARN	duplicate_exact_synonym	decreased misfolded protein degradation	has_exact_synonym	misfolded or incompletely synthesized protein catabolism
WARN	duplicate_exact_synonym	protein quality control for misfolded or incompletely synthesized proteins	has_exact_synonym	misfolded or incompletely synthesized protein catabolism
WARN	duplicate_exact_synonym	magnesium(2+)	has_exact_synonym	magnesium cation
WARN	duplicate_exact_synonym	magnesium cation	has_exact_synonym	magnesium cation
WARN	duplicate_exact_synonym	recombination_feature	has_exact_synonym	<INSDC_qualifier:other>
WARN	duplicate_exact_synonym	repeat_region	has_exact_synonym	<INSDC_qualifier:other>
WARN	duplicate_exact_synonym	regulatory_region	has_exact_synonym	<INSDC_qualifier:other>
WARN	duplicate_exact_synonym	increased protein phosphorylation during cellular response to oxidative stress	has_exact_synonym	increased protein phosphorylation during cellular response to oxidative stress during vegetative growth
WARN	duplicate_exact_synonym	increased protein phosphorylation during cellular response to salt stress	has_exact_synonym	increased protein phosphorylation during cellular response to oxidative stress during vegetative growth
WARN	duplicate_exact_synonym	increased cell wall beta-glucan level	has_exact_synonym	increased cell wall beta-glucan level during vegetative growth
WARN	duplicate_exact_synonym	increased ascospore wall beta-glucan level	has_exact_synonym	increased cell wall beta-glucan level during vegetative growth
WARN	duplicate_exact_synonym	decreased protein localization to chromatin at RNA polymerase II-transcribed genes during vegetative growth	has_exact_synonym	decreased protein localization to chromatin at RNA polymerase II-regulated genes during vegetative growth
WARN	duplicate_exact_synonym	normal protein localization to chromatin at RNA polymerase II-transcribed genes during vegetative growth	has_exact_synonym	decreased protein localization to chromatin at RNA polymerase II-regulated genes during vegetative growth
WARN	duplicate_exact_synonym	decreased protein localization to chromatin at RNA polymerase II-transcribed genes during vegetative growth	has_exact_synonym	decreased protein localization to chromatin at polymerase II transcribed genes during vegetative growth
WARN	duplicate_exact_synonym	normal protein localization to chromatin at RNA polymerase II-transcribed genes during vegetative growth	has_exact_synonym	decreased protein localization to chromatin at polymerase II transcribed genes during vegetative growth
WARN	duplicate_exact_synonym	decreased protein localization to chromatin at RNA polymerase II-transcribed genes during vegetative growth	has_exact_synonym	decreased protein localisation to chromatin at RNA polymerase II-transcribed genes during vegetative growth
WARN	duplicate_exact_synonym	normal protein localization to chromatin at RNA polymerase II-transcribed genes during vegetative growth	has_exact_synonym	decreased protein localisation to chromatin at RNA polymerase II-transcribed genes during vegetative growth
WARN	duplicate_exact_synonym	decreased chromatin binding at cohesin associated regions	has_exact_synonym	decreased chromatin binding at CARs
WARN	duplicate_exact_synonym	increased chromatin binding at cohesin associated regions	has_exact_synonym	decreased chromatin binding at CARs
WARN	duplicate_exact_synonym	decreased cell wall alpha-glucan level	has_exact_synonym	decreased cell wall alpha-glucan level during vegetative growth
WARN	duplicate_exact_synonym	decreased ascospore wall alpha-glucan level	has_exact_synonym	decreased cell wall alpha-glucan level during vegetative growth
WARN	duplicate_exact_synonym	abnormal G1 to G0 transition	has_exact_synonym	abnormal G1/G0 transition
WARN	duplicate_exact_synonym	normal G1 to G0 transition	has_exact_synonym	abnormal G1/G0 transition
WARN	duplicate_exact_synonym	abnormal G1 to G0 transition	has_exact_synonym	abnormal establishment of cell quiescence
WARN	duplicate_exact_synonym	normal G1 to G0 transition	has_exact_synonym	abnormal establishment of cell quiescence
WARN	missing_definition	object	definition	
WARN	missing_definition	immaterial entity	definition	
WARN	missing_definition	culture condition:-induced cell	definition	
WARN	missing_definition	culture condition:1,4-dichlorobenzene-grown cell	definition	
WARN	missing_definition	culture condition	definition	
WARN	missing_definition	culture condition:-grown cell	definition	
WARN	missing_definition	anatomical entity	definition	
WARN	missing_definition	connected anatomical structure	definition	
WARN	missing_definition	material anatomical entity	definition	
WARN	missing_definition	organism or virus or viroid	definition	
WARN	missing_definition	biological entity	definition	
WARN	missing_definition	scyllo-inositol	definition	
WARN	missing_definition	(R)-4'-phosphopantothenate(1-)	definition	
WARN	missing_definition	D-galactose	definition	
WARN	missing_definition	aspartate	definition	
WARN	missing_definition	autophagy inducer	definition	
WARN	missing_definition	carbamate	definition	
WARN	missing_definition	beta-galactosylceramide	definition	
WARN	missing_definition	a tetracycline zwittterion	definition	
WARN	missing_definition	S-nitrosoglutathione(1-)	definition	
WARN	missing_definition	(+)-borneol	definition	
WARN	missing_definition	(-)-borneol	definition	
WARN	missing_definition	S-adenosyl-D-methionine	definition	
WARN	missing_definition	staurosporine	definition	
WARN	missing_definition	N-acyl-beta-D-galactosylphytosphingosine	definition	
WARN	missing_definition	N(alpha),N(alpha),N(alpha)-trimethyl-L-histidine	definition	
WARN	missing_definition	bromide	definition	
WARN	missing_definition	dolichyl diphosphooligosaccharide	definition	
WARN	missing_definition	1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate	definition	
WARN	missing_definition	hydroxide	definition	
WARN	missing_definition	2'-deoxyribonucleoside 5'-diphosphate	definition	
WARN	missing_definition	2'-deoxyribonucleoside 5'-triphosphate	definition	
WARN	missing_definition	2'-deoxyribonucleoside triphosphate	definition	
WARN	missing_definition	1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate	definition	
WARN	missing_definition	D-alpha-amino acid	definition	
WARN	missing_definition	sedoheptulose	definition	
WARN	missing_definition	nucleoside diphosphate	definition	
WARN	missing_definition	hygromycin B	definition	
WARN	missing_definition	L-methionine S-oxide	definition	
WARN	missing_definition	fluoride	definition	
WARN	missing_definition	primary aliphatic amine	definition	
WARN	missing_definition	hydrogensulfite	definition	
WARN	missing_definition	nucleoside 5'-monophosphate	definition	
WARN	missing_definition	nucleoside triphosphate	definition	
WARN	missing_definition	1-O-acyl-sn-glycero-3-phosphocholine(1+)	definition	
WARN	missing_definition	UDP	definition	
WARN	missing_definition	ribonucleoside diphosphate	definition	
WARN	missing_definition	1,2-diacyl-sn-glycerol	definition	
WARN	missing_definition	glutathione disulfide	definition	
WARN	missing_definition	3-methyleneoxindole	definition	
WARN	missing_definition	2'-deoxyribonucleoside diphosphate	definition	
WARN	missing_definition	dTTP	definition	
WARN	missing_definition	myo-inositol polyphosphate	definition	
WARN	missing_definition	hydrogen halide	definition	
WARN	missing_definition	selenic acid	definition	
WARN	missing_definition	selenite(2-)	definition	
WARN	missing_definition	2'-deoxyribonucleoside	definition	
WARN	missing_definition	alpha,alpha-trehalose 6-phosphate	definition	
WARN	missing_definition	manganese atom	definition	
WARN	missing_definition	magnesium(2+)	definition	
WARN	missing_definition	2'-deoxyadenosine 5'-phosphate	definition	
WARN	missing_definition	2'-deoxyadenosine phosphate	definition	
WARN	missing_definition	pyrimidine 2'-deoxyribonucleoside	definition	
WARN	missing_definition	2'-deoxyribonucleotide	definition	
WARN	missing_definition	2,3-bisphosphoglycerate	definition	
WARN	missing_definition	3',5'-cyclic purine nucleotide	definition	
WARN	missing_definition	lanostane	definition	
WARN	missing_definition	5alpha-ergostane	definition	
WARN	missing_definition	(R)-4'-phosphopantothenate(2-)	definition	
WARN	missing_definition	ribose diphosphate	definition	
WARN	missing_definition	UDP-D-glucosamine	definition	
WARN	missing_definition	adenosine bisphosphate	definition	
WARN	missing_definition	adenosine phosphate	definition	
WARN	missing_definition	adenosines	definition	
WARN	missing_definition	alkaline earth metal atom	definition	
WARN	missing_definition	alkali metal atom	definition	
WARN	missing_definition	alpha-D-glucan	definition	
WARN	missing_definition	amino cyclitol glycoside	definition	
WARN	missing_definition	amino oligosaccharide	definition	
WARN	missing_definition	glucosamine oligosaccharide	definition	
WARN	missing_definition	aminoglycoside antibiotic	definition	
WARN	missing_definition	arabinose	definition	
WARN	missing_definition	arsenate ion	definition	
WARN	missing_definition	arsenic molecular entity	definition	
WARN	missing_definition	benzamides	definition	
WARN	missing_definition	arenesulfonate oxoanion	definition	
WARN	missing_definition	benzopyrrole	definition	
WARN	missing_definition	benzyl group	definition	
WARN	missing_definition	beta-alanine derivative	definition	
WARN	missing_definition	bornane monoterpenoid	definition	
WARN	missing_definition	boron molecular entity	definition	
WARN	missing_definition	bromide salt	definition	
WARN	missing_definition	bromine atom	definition	
WARN	missing_definition	bromine molecular entity	definition	
WARN	missing_definition	butenedioic acid	definition	
WARN	missing_definition	cadmium atom	definition	
WARN	missing_definition	cadmium molecular entity	definition	
WARN	missing_definition	calcium atom	definition	
WARN	missing_definition	calcium molecular entity	definition	
WARN	missing_definition	calcium ionophore	definition	
WARN	missing_definition	carbonyl group	definition	
WARN	missing_definition	chelate-forming peptide	definition	
WARN	missing_definition	chloride salt	definition	
WARN	missing_definition	chlorine atom	definition	
WARN	missing_definition	choline ester	definition	
WARN	missing_definition	chromium molecular entity	definition	
WARN	missing_definition	chromopeptide	definition	
WARN	missing_definition	citrullines	definition	
WARN	missing_definition	cobalt cation	definition	
WARN	missing_definition	compatible osmolytes	definition	
WARN	missing_definition	copper molecular entity	definition	
WARN	missing_definition	copper cation	definition	
WARN	missing_definition	cyclic amide	definition	
WARN	missing_definition	cyclic nucleotide	definition	
WARN	missing_definition	cyclic peptide	definition	
WARN	missing_definition	cyclitol phosphate	definition	
WARN	missing_definition	cytidine 5'-phosphate	definition	
WARN	missing_definition	cytidine phosphate	definition	
WARN	missing_definition	cytidines	definition	
WARN	missing_definition	cytochalasin	definition	
WARN	missing_definition	deoxyadenosine phosphate	definition	
WARN	missing_definition	deoxycytidine phosphate	definition	
WARN	missing_definition	deoxyguanosine phosphate	definition	
WARN	missing_definition	deoxyaldopentose phosphate	definition	
WARN	missing_definition	deoxyribonucleoside	definition	
WARN	missing_definition	dicarboxylic acid amide	definition	
WARN	missing_definition	disaccharide phosphate	definition	
WARN	missing_definition	dithiol	definition	
WARN	missing_definition	dodecyl sulfate	definition	
WARN	missing_definition	monoatomic anion	definition	
WARN	missing_definition	monoatomic cation	definition	
WARN	missing_definition	erythromycins	definition	
WARN	missing_definition	erythronolide	definition	
WARN	missing_definition	ethanolamines	definition	
WARN	missing_definition	farnesyl phosphate	definition	
WARN	missing_definition	iron(3+) chelator	definition	
WARN	missing_definition	ferulic acids	definition	
WARN	missing_definition	fluoride salt	definition	
WARN	missing_definition	fluorine atom	definition	
WARN	missing_definition	fluorine molecular entity	definition	
WARN	missing_definition	gluconate	definition	
WARN	missing_definition	gluconic acid	definition	
WARN	missing_definition	glucoside	definition	
WARN	missing_definition	glycerates	definition	
WARN	missing_definition	glycerophosphoglycerols	definition	
WARN	missing_definition	glycosylglucose	definition	
WARN	missing_definition	halogen molecular entity	definition	
WARN	missing_definition	halogen	definition	
WARN	missing_definition	heterocyclic antibiotic	definition	
WARN	missing_definition	hexitol	definition	
WARN	missing_definition	homocysteines	definition	
WARN	missing_definition	monohydroxycinnamic acid	definition	
WARN	missing_definition	hydroxymethyl group	definition	
WARN	missing_definition	hygromycin	definition	
WARN	missing_definition	imide	definition	
WARN	missing_definition	indanones	definition	
WARN	missing_definition	indolones	definition	
WARN	missing_definition	inorganic anion	definition	
WARN	missing_definition	inorganic oxide	definition	
WARN	missing_definition	inorganic salt	definition	
WARN	missing_definition	inosines	definition	
WARN	missing_definition	inositol phosphate	definition	
WARN	missing_definition	iodine molecular entity	definition	
WARN	missing_definition	monoatomic ion	definition	
WARN	missing_definition	organic salt	definition	
WARN	missing_definition	iron molecular entity	definition	
WARN	missing_definition	iron cation	definition	
WARN	missing_definition	isoindoles	definition	
WARN	missing_definition	hydrocarbyladenosine	definition	
WARN	missing_definition	ketohexose bisphosphate	definition	
WARN	missing_definition	ketohexose phosphate	definition	
WARN	missing_definition	lead atom	definition	
WARN	missing_definition	magnesium atom	definition	
WARN	missing_definition	magnesium molecular entity	definition	
WARN	missing_definition	manganese molecular entity	definition	
WARN	missing_definition	manganese cation	definition	
WARN	missing_definition	mercury atom	definition	
WARN	missing_definition	mercury molecular entity	definition	
WARN	missing_definition	mercury cation	definition	
WARN	missing_definition	metal cation	definition	
WARN	missing_definition	metalloporphyrin	definition	
WARN	missing_definition	methoxybenzoate	definition	
WARN	missing_definition	methyladenosine	definition	
WARN	missing_definition	methylamines	definition	
WARN	missing_definition	methylxanthine	definition	
WARN	missing_definition	mitochondrial respiratory-chain inhibitor	definition	
WARN	missing_definition	molybdenum molecular entity	definition	
WARN	missing_definition	monoatomic monocation	definition	
WARN	missing_definition	monoatomic polycation	definition	
WARN	missing_definition	myo-inositol pentakisphosphate	definition	
WARN	missing_definition	naphthalenemonosulfonate	definition	
WARN	missing_definition	naphthalenesulfonate	definition	
WARN	missing_definition	nickel cation	definition	
WARN	missing_definition	nitrogen atom	definition	
WARN	missing_definition	organonitrogen heterocyclic antibiotic	definition	
WARN	missing_definition	nitrous acid	definition	
WARN	missing_definition	nonmetal atom	definition	
WARN	missing_definition	nucleoside antibiotic	definition	
WARN	missing_definition	nucleotide-sugar	definition	
WARN	missing_definition	organic heteromonocyclic compound	definition	
WARN	missing_definition	organic ion	definition	
WARN	missing_definition	organic phosphate	definition	
WARN	missing_definition	organotin compound	definition	
WARN	missing_definition	oxygen atom	definition	
WARN	missing_definition	oxygen molecular entity	definition	
WARN	missing_definition	organooxygen heterocyclic antibiotic	definition	
WARN	missing_definition	oxopurine	definition	
WARN	missing_definition	aldopentose phosphate	definition	
WARN	missing_definition	peptide antibiotic	definition	
WARN	missing_definition	phenylacetaldehydes	definition	
WARN	missing_definition	phenylalanyl group	definition	
WARN	missing_definition	phosphatidylinositol monophosphate	definition	
WARN	missing_definition	phosphoglycosphingolipid	definition	
WARN	missing_definition	phosphoric acid derivative	definition	
WARN	missing_definition	phosphorus molecular entity	definition	
WARN	missing_definition	phytosteroid	definition	
WARN	missing_definition	piperazines	definition	
WARN	missing_definition	piperidines	definition	
WARN	missing_definition	polyether antibiotic	definition	
WARN	missing_definition	polyprenyl phospho oligosaccharide	definition	
WARN	missing_definition	polyprenyl phospho carbohydrate	definition	
WARN	missing_definition	potassium atom	definition	
WARN	missing_definition	potassium molecular entity	definition	
WARN	missing_definition	prenol phosphate	definition	
WARN	missing_definition	propenol	definition	
WARN	missing_definition	pteridines	definition	
WARN	missing_definition	purine alkaloid	definition	
WARN	missing_definition	purine deoxyribonucleoside triphosphate	definition	
WARN	missing_definition	purine 2'-deoxyribonucleotide	definition	
WARN	missing_definition	purine nucleoside diphosphate	definition	
WARN	missing_definition	purine nucleoside triphosphate	definition	
WARN	missing_definition	purine nucleoside	definition	
WARN	missing_definition	purine ribonucleoside diphosphate	definition	
WARN	missing_definition	pyrans	definition	
WARN	missing_definition	pyrazoles	definition	
WARN	missing_definition	pyridine alkaloid	definition	
WARN	missing_definition	pyrimidine 2'-deoxyribonucleoside diphosphate	definition	
WARN	missing_definition	pyrimidine deoxyribonucleoside triphosphate	definition	
WARN	missing_definition	pyrimidine 2'-deoxyribonucleotide	definition	
WARN	missing_definition	pyrimidine nucleoside diphosphate	definition	
WARN	missing_definition	pyrimidine nucleoside monophosphate	definition	
WARN	missing_definition	pyrimidine nucleoside triphosphate	definition	
WARN	missing_definition	pyrimidine nucleoside	definition	
WARN	missing_definition	pyrimidine nucleotide	definition	
WARN	missing_definition	pyrimidine ribonucleoside diphosphate	definition	
WARN	missing_definition	pyrimidine ribonucleoside monophosphate	definition	
WARN	missing_definition	pyrimidine ribonucleotide	definition	
WARN	missing_definition	pyrimidinemonocarboxylic acid	definition	
WARN	missing_definition	quinoline N-oxide	definition	
WARN	missing_definition	quinoline alkaloid	definition	
WARN	missing_definition	quinuclidines	definition	
WARN	missing_definition	1-ribosylimidazolecarboxamide	definition	
WARN	missing_definition	ribonucleoside monophosphate	definition	
WARN	missing_definition	ribonucleotide	definition	
WARN	missing_definition	ribose phosphate	definition	
WARN	missing_definition	selenium molecular entity	definition	
WARN	missing_definition	selenoamino acid	definition	
WARN	missing_definition	selenous acid	definition	
WARN	missing_definition	silicon molecular entity	definition	
WARN	missing_definition	sodium atom	definition	
WARN	missing_definition	sodium molecular entity	definition	
WARN	missing_definition	stilbene	definition	
WARN	missing_definition	carbohydrate phosphate	definition	
WARN	missing_definition	sulfonium compound	definition	
WARN	missing_definition	sulfur atom	definition	
WARN	missing_definition	sulfur-containing amino acid	definition	
WARN	missing_definition	sulfur molecular entity	definition	
WARN	missing_definition	terpenyl phosphate	definition	
WARN	missing_definition	thiamine	definition	
WARN	missing_definition	thioadenosine	definition	
WARN	missing_definition	thymidine phosphate	definition	
WARN	missing_definition	tin atom	definition	
WARN	missing_definition	tin molecular entity	definition	
WARN	missing_definition	trehalose phosphate	definition	
WARN	missing_definition	tributylstannane	definition	
WARN	missing_definition	tricarboxylic acid trianion	definition	
WARN	missing_definition	trimethylxanthine	definition	
WARN	missing_definition	trisaccharide	definition	
WARN	missing_definition	organic heterobicyclic compound	definition	
WARN	missing_definition	uridine 5'-phosphate	definition	
WARN	missing_definition	uridine phosphate	definition	
WARN	missing_definition	uridines	definition	
WARN	missing_definition	vanadic acid	definition	
WARN	missing_definition	vanadium molecular entity	definition	
WARN	missing_definition	vitamin B6	definition	
WARN	missing_definition	water-soluble vitamin	definition	
WARN	missing_definition	zinc atom	definition	
WARN	missing_definition	zinc molecular entity	definition	
WARN	missing_definition	zinc ion	definition	
WARN	missing_definition	(1->6)-beta-D-glucan	definition	
WARN	missing_definition	mitomycin C	definition	
WARN	missing_definition	boron atom	definition	
WARN	missing_definition	arsenic atom	definition	
WARN	missing_definition	selenium atom	definition	
WARN	missing_definition	silicon atom	definition	
WARN	missing_definition	carbon atom	definition	
WARN	missing_definition	actinomycin D	definition	
WARN	missing_definition	vanadium atom	definition	
WARN	missing_definition	alpha,omega-dicarboxylic acid	definition	
WARN	missing_definition	phosphorus atom	definition	
WARN	missing_definition	molybdenum atom	definition	
WARN	missing_definition	copper atom	definition	
WARN	missing_definition	doxorubicin	definition	
WARN	missing_definition	aryl beta-D-glucoside	definition	
WARN	missing_definition	beta-D-glucan	definition	
WARN	missing_definition	mechlorethamine	definition	
WARN	missing_definition	carbonic acid	definition	
WARN	missing_definition	aluminium atom	definition	
WARN	missing_definition	cordycepin	definition	
WARN	missing_definition	mononucleotide	definition	
WARN	missing_definition	calcium(2+)	definition	
WARN	missing_definition	hydrogenperoxide(1-)	definition	
WARN	missing_definition	sulfonic acid	definition	
WARN	missing_definition	hypochlorite	definition	
WARN	missing_definition	dinitride(2-)	definition	
WARN	missing_definition	alkyl sulfate	definition	
WARN	missing_definition	azanide	definition	
WARN	missing_definition	peroxy group	definition	
WARN	missing_definition	oxonium	definition	
WARN	missing_definition	Manumycin A	definition	
WARN	missing_definition	aminooxidanide	definition	
WARN	missing_definition	nitro group	definition	
WARN	missing_definition	hydroperoxy group	definition	
WARN	missing_definition	thiol group	definition	
WARN	missing_definition	hydrosulfide	definition	
WARN	missing_definition	sulfo group	definition	
WARN	missing_definition	hydrogenselenite	definition	
WARN	missing_definition	D-glutamate(2-)	definition	
WARN	missing_definition	guanidinium	definition	
WARN	missing_definition	diazene	definition	
WARN	missing_definition	diazenide	definition	
WARN	missing_definition	azo group	definition	
WARN	missing_definition	trioxidosilicate(.1-)	definition	
WARN	missing_definition	thiocarbonyl group	definition	
WARN	missing_definition	isopropyl group	definition	
WARN	missing_definition	isobutyl group	definition	
WARN	missing_definition	monoatomic dication	definition	
WARN	missing_definition	tellurium atom	definition	
WARN	missing_definition	tellurous acid	definition	
WARN	missing_definition	tellurite	definition	
WARN	missing_definition	sulfonium	definition	
WARN	missing_definition	silver atom	definition	
WARN	missing_definition	caesium atom	definition	
WARN	missing_definition	vanadium oxoanion	definition	
WARN	missing_definition	glucitol	definition	
WARN	missing_definition	azetidine	definition	
WARN	missing_definition	hexestrol	definition	
WARN	missing_definition	cysteinate(2-)	definition	
WARN	missing_definition	cysteinium	definition	
WARN	missing_definition	L-phenylalanyl group	definition	
WARN	missing_definition	D-phenylalanyl group	definition	
